id,title,created_at,last_posted_at,views,like_count,category_id
1869,Drop the Flag Issue,2014-12-14T03:45:36.490Z,2014-12-15T02:35:29.745Z,1555,0,1
1862,distanceTo(javaScipt),2014-12-13T21:22:19.697Z,2014-12-15T01:57:32.451Z,1595,1,9
1896,Locating a flag,2014-12-15T01:38:55.187Z,2014-12-15T01:50:17.105Z,1033,0,7
1861,Defense of plainwood javascript,2014-12-13T21:18:33.267Z,2014-12-14T23:13:21.410Z,1278,1,7
1876,Self.distanceTo(enemy) or self.distanceTo(enemy.pos)?,2014-12-14T11:49:17.866Z,2014-12-14T21:28:57.285Z,1565,0,9
1858,Dungeon arena startup in spanish,2014-12-13T21:05:18.024Z,2014-12-14T19:16:45.743Z,874,0,5
1850,Level : Oasis 'Bug?',2014-12-13T18:26:40.340Z,2014-12-14T19:14:43.366Z,1253,4,8
1838,Infiniteloop/bug,2014-12-13T15:20:23.622Z,2014-12-14T18:46:59.110Z,1432,0,7
1855,Code Help for level: Seige of Stonehold,2014-12-13T20:02:50.728Z,2014-12-14T18:30:39.492Z,1110,0,9
1848,Problems I need help with,2014-12-13T17:52:18.914Z,2014-12-14T18:20:45.998Z,964,0,7
1806,Hacking away at the code on Github,2014-12-12T18:30:00.841Z,2014-12-14T13:44:13.577Z,1812,0,9
1868,"""Cleave"" Code..- What?",2014-12-14T03:22:21.449Z,2014-12-14T04:48:49.547Z,1361,0,9
1769,Cast shockwave broken?,2014-12-12T02:32:03.701Z,2014-12-14T00:53:53.666Z,1540,0,7
1254,Dungeon Arena: Coding problems,2014-10-31T15:12:28.463Z,2014-12-13T20:56:53.904Z,1936,1,9
1854,"Why am I having ""else"" problems?",2014-12-13T19:57:42.779Z,2014-12-13T20:23:37.253Z,1679,2,9
1849,Is Oasis the last level?,2014-12-13T17:55:52.977Z,2014-12-13T18:12:26.261Z,797,0,9
1832,Tie in 3 years?,2014-12-13T04:12:22.238Z,2014-12-13T15:56:35.806Z,867,0,7
1823,"Won't let me play because I ""Have no books?"" Help!",2014-12-13T01:13:27.377Z,2014-12-13T13:58:03.716Z,800,0,7
1825,I'm having more Trouble,2014-12-13T01:28:45.013Z,2014-12-13T01:49:31.074Z,823,0,9
1791,Unable to play multiplayer level in dungeon,2014-12-12T15:52:37.788Z,2014-12-12T20:10:26.122Z,863,0,7
1741,The Dunes- Character moving half speed,2014-12-11T16:51:47.806Z,2014-12-12T19:24:35.537Z,892,1,7
1797,How to send private message,2014-12-12T17:24:23.337Z,2014-12-12T17:37:31.300Z,928,0,9
1742,Help with Drop the Flag? ;~;,2014-12-11T16:59:42.923Z,2014-12-12T16:51:00.909Z,1794,0,9
1795,Nick's Gmail address?,2014-12-12T16:33:50.603Z,2014-12-12T16:36:59.416Z,771,0,9
1793,Equipment does not fit on sprite,2014-12-12T16:02:59.112Z,2014-12-12T16:32:38.760Z,579,0,7
1787,"Break The Prison, Broken? Killed through door - (js)",2014-12-12T14:22:48.945Z,2014-12-12T16:01:57.105Z,1871,0,8
1785,Help! Woodland Cleaver,2014-12-12T13:40:15.527Z,2014-12-12T15:56:02.650Z,1369,0,9
1704,Problem with move() action?,2014-12-10T20:20:28.171Z,2014-12-12T15:26:18.017Z,2135,2,7
1761,Win / Loss Count not updating,2014-12-12T00:21:52.953Z,2014-12-12T15:12:08.599Z,912,0,7
1579,"Can't save progress and move on ""Known Enemy""",2014-12-04T13:19:37.257Z,2014-12-12T15:03:16.924Z,1532,0,7
1653,HoC - Cannot get past initial map?!,2014-12-09T10:30:48.525Z,2014-12-12T14:29:47.002Z,1271,0,7
1735,Code Combat Suggestion,2014-12-11T11:55:16.604Z,2014-12-12T14:25:46.327Z,857,0,9
1778,We May Have Missed Your Contact Emails This Week :(,2014-12-12T04:36:54.488Z,2014-12-12T04:36:54.576Z,1584,0,7
1774,I can only see characters but not the level,2014-12-12T03:09:20.173Z,2014-12-12T03:19:16.477Z,562,0,7
1711,Achievements Still Won't Work,2014-12-10T22:32:50.282Z,2014-12-12T02:03:53.497Z,1178,0,7
1745,What does the color of a level indicate?,2014-12-11T18:23:40.339Z,2014-12-12T00:57:17.682Z,1401,0,6
1751,How to become adventurer?,2014-12-11T19:51:23.847Z,2014-12-12T00:43:05.462Z,816,0,1
1716,A little help on Drop The Flag,2014-12-11T00:04:06.741Z,2014-12-11T21:24:51.232Z,1661,0,9
1708,"Game lets me do ""Arcane Ally"" but I didn't subscribe?",2014-12-10T21:24:28.665Z,2014-12-11T19:28:49.232Z,1047,0,7
1746,Endangered Burls,2014-12-11T18:31:42.443Z,2014-12-11T18:37:37.957Z,703,0,9
751,Using properties of an object makes the object null,2014-05-22T03:14:00.814Z,2014-12-11T17:31:03.626Z,1199,0,7
1723,Multiplayer Duel Level bug,2014-12-11T01:42:38.748Z,2014-12-11T14:56:25.689Z,1213,0,7
1732,Hero not doing anything,2014-12-11T08:41:11.409Z,2014-12-11T09:10:10.835Z,683,1,9
1548,Won't let me play Master of Names,2014-12-02T20:14:31.283Z,2014-12-11T04:48:42.807Z,1293,0,9
1719,Is this all to it?,2014-12-11T00:34:36.463Z,2014-12-11T00:44:33.074Z,848,0,1
1663,Jugar en español,2014-12-09T17:27:17.654Z,2014-12-10T21:45:54.431Z,1903,0,9
979,Cooldown for attacking,2014-07-06T17:52:18.913Z,2014-12-10T21:27:43.312Z,2153,1,2
1698,Confusing wording for shield stats,2014-12-10T17:08:30.589Z,2014-12-10T20:27:53.954Z,1274,0,8
1696,Stuck on inventory screen in campaign,2014-12-10T16:09:50.453Z,2014-12-10T16:48:06.094Z,1229,0,7
1676,Level Display Help,2014-12-10T01:38:38.493Z,2014-12-10T13:26:34.962Z,1288,0,9
1683,Where is page with prices and what I will have for it?,2014-12-10T04:43:00.021Z,2014-12-10T13:17:22.348Z,1698,0,4
1673,Drop the Flag Just May be Impossible,2014-12-10T00:01:32.968Z,2014-12-10T02:45:17.423Z,1172,0,9
1648,Is there a users guide?,2014-12-09T02:29:44.436Z,2014-12-10T02:40:04.701Z,2661,1,6
1678,Is drop the flag imposibal?,2014-12-10T02:15:38.744Z,2014-12-10T02:38:20.529Z,458,0,9
1672,I cant figure out Endangered Burl,2014-12-09T23:37:54.726Z,2014-12-10T01:56:04.490Z,562,0,9
1668,Level: Coinucopia,2014-12-09T22:18:43.344Z,2014-12-09T23:13:48.815Z,1887,2,9
1665,Fighting myself? lol,2014-12-09T19:24:10.332Z,2014-12-09T21:57:56.946Z,1110,0,7
1659,Obsidian chestplate missing?,2014-12-09T16:05:31.080Z,2014-12-09T21:28:18.528Z,1150,1,8
1639,Levels showing as unfinished,2014-12-08T19:22:14.198Z,2014-12-09T17:39:37.303Z,598,0,7
1632,Can't fight some players on demand,2014-12-08T09:55:00.862Z,2014-12-09T15:08:11.308Z,568,0,7
1651,Debugging Aether + Clojure transpiling,2014-12-09T10:10:48.655Z,2014-12-09T15:02:52.385Z,1030,0,3
1642,Greed glitch on Safari,2014-12-08T21:10:06.280Z,2014-12-09T14:50:25.071Z,508,0,7
1635,Enemy.health which is always 50?,2014-12-08T17:36:16.951Z,2014-12-09T14:49:39.448Z,919,0,9
1640,Suddenly losing every match,2014-12-08T20:14:02.263Z,2014-12-08T23:08:03.930Z,666,0,7
1633,Odd error in Treasure Grove,2014-12-08T16:39:50.925Z,2014-12-08T17:16:50.085Z,558,0,9
1629,Sharp drop in score when submitting new code?,2014-12-08T08:21:24.321Z,2014-12-08T14:17:30.169Z,985,1,9
1613,Simulations getting stuck?,2014-12-07T13:12:36.207Z,2014-12-08T14:12:39.207Z,885,0,7
1619,Shield balance in survival,2014-12-07T21:12:34.876Z,2014-12-08T14:08:15.509Z,681,0,9
1556,No SCOCODE.bat in the path where I setup,2014-12-03T07:46:27.654Z,2014-12-08T14:06:36.367Z,1437,0,3
1618,Code question (Javascript): getting properties of objects in arrays,2014-12-07T20:51:06.305Z,2014-12-08T07:26:01.480Z,1243,0,9
1620,Output information without turning into mincemeat,2014-12-07T21:47:21.418Z,2014-12-08T07:22:16.259Z,669,0,9
1617,The main page of text,2014-12-07T18:26:49.070Z,2014-12-08T04:24:14.166Z,614,0,7
1622,Variables change mid-execution,2014-12-07T22:37:52.329Z,2014-12-08T03:08:11.403Z,615,0,9
1575,New Level : Arcane Ally,2014-12-04T10:10:53.271Z,2014-12-07T15:42:43.502Z,1553,0,9
1590,Mission screen: why starting the game even before one line has been written?,2014-12-05T15:30:09.056Z,2014-12-06T04:43:12.971Z,717,0,9
1587,Multiplayer Treasure Grove - Play Button Grayed out,2014-12-05T04:14:38.620Z,2014-12-05T18:11:09.581Z,1059,0,7
1244,Is a java syntax version planned?,2014-10-30T22:29:25.609Z,2014-12-05T01:48:14.182Z,2211,1,1
1577,Stuck on already completed level,2014-12-04T10:19:26.258Z,2014-12-04T16:26:40.090Z,518,0,9
1543,Level:The orc camp,2014-12-02T14:46:21.552Z,2014-12-04T15:01:21.608Z,1346,0,9
1517,Possible item equip bug,2014-11-30T15:29:51.498Z,2014-12-04T04:40:37.197Z,1458,0,7
1571,Bug in bonus reward conditions,2014-12-04T02:09:49.981Z,2014-12-04T04:36:03.098Z,536,0,9
1540,Report a bug at login,2014-12-02T11:43:17.282Z,2014-12-04T04:21:14.932Z,1102,0,7
1563,Please help me with this bug,2014-12-03T17:52:03.849Z,2014-12-04T04:06:48.010Z,708,0,7
1553,"The Final Kithmaze - ""undefined is not a function""",2014-12-03T01:16:05.111Z,2014-12-04T00:39:18.491Z,1345,1,8
1481,Need assistance,2014-11-27T13:10:04.592Z,2014-12-01T05:42:30.407Z,1522,0,9
1529,Unable to save coinucopia,2014-12-01T03:12:40.887Z,2014-12-01T03:51:44.428Z,1051,0,7
1523,Recovering old script,2014-11-30T21:51:27.747Z,2014-12-01T00:17:15.545Z,442,0,9
1491,Can't submit for ranking - Treasure Grove,2014-11-28T11:10:48.994Z,2014-11-30T01:30:21.256Z,678,0,7
1493,Problem in Touch of Death,2014-11-28T12:18:25.288Z,2014-11-29T19:16:49.201Z,720,0,7
1509,How are we going to spend gem?,2014-11-29T17:13:55.267Z,2014-11-29T17:13:55.365Z,1085,0,1
1503,"Brewstone ""Throw"" ability",2014-11-29T00:40:48.146Z,2014-11-29T15:31:59.874Z,785,0,7
1489,Boots of Jumping bug,2014-11-28T02:13:50.183Z,2014-11-29T14:39:47.008Z,882,0,7
1500,Can't solve ogre-encampment [solved],2014-11-28T20:36:51.912Z,2014-11-29T10:46:08.146Z,2534,1,7
1501,No code panel at the gold rush,2014-11-28T21:13:37.796Z,2014-11-29T10:41:46.512Z,918,1,8
1492,Forest levels locked,2014-11-28T11:16:10.271Z,2014-11-29T05:31:38.649Z,1891,0,6
1494,Additional prizes for already completed levels,2014-11-28T12:43:11.481Z,2014-11-29T03:42:47.516Z,858,0,7
1497,Niveau : Favorable Hobbs,2014-11-28T18:32:04.774Z,2014-11-28T20:22:25.014Z,592,0,9
1431,Level not loading,2014-11-22T10:10:08.399Z,2014-11-28T10:26:34.190Z,2334,0,8
1228,Level: Forgetful Gemsmith,2014-10-29T00:52:46.155Z,2014-11-28T07:41:44.376Z,3305,0,1
1488,How to uninstall,2014-11-28T01:30:22.631Z,2014-11-28T04:41:30.978Z,1145,0,9
1232,Level: Winding Trail,2014-10-29T00:56:20.224Z,2014-11-27T17:26:56.342Z,5738,0,1
1460,Page unresponsive on Haunted Kitzmaze,2014-11-25T17:59:57.596Z,2014-11-27T16:03:29.569Z,893,0,7
1475,Where are the flags?,2014-11-26T20:20:13.429Z,2014-11-27T05:16:58.383Z,1300,0,1
1444,Please help me out!,2014-11-24T19:31:44.751Z,2014-11-27T05:15:14.115Z,1313,0,6
1450,How to unlock levels after Munchkin Swarm?,2014-11-25T05:33:08.949Z,2014-11-27T03:10:25.802Z,1342,0,9
1470,New Level: Village Guard,2014-11-26T19:10:35.630Z,2014-11-26T19:10:35.708Z,1673,0,1
1466,Cannot unlock third level in forest Campaing,2014-11-26T16:12:57.160Z,2014-11-26T18:39:14.339Z,675,0,9
1456,I can't go to the next level: Shield Rush (always locked),2014-11-25T16:17:36.946Z,2014-11-26T08:06:30.130Z,1303,0,9
1462,"Bug in loading ""Ogre Encampment""",2014-11-25T21:58:12.221Z,2014-11-25T22:13:57.074Z,873,0,7
1438,Lua Language: Not giving bonus for less statements,2014-11-24T00:26:41.531Z,2014-11-24T04:35:31.300Z,575,2,7
1428,Are there supposed to be other options in the armor besides boots?,2014-11-21T17:49:34.858Z,2014-11-22T09:55:35.583Z,751,0,9
1415,"No XP,and Diamon Munchkin Swamp & Village Guard",2014-11-21T08:04:14.673Z,2014-11-22T00:19:48.971Z,1220,2,7
1406,All levels past Peasant Protection are locked,2014-11-20T22:27:31.913Z,2014-11-21T18:47:43.510Z,1218,0,7
1303,A Fiery Trap - no shield,2014-11-10T07:45:48.175Z,2014-11-21T17:51:29.876Z,1276,0,9
1425,Cannot Get Into True Name,2014-11-21T15:46:36.356Z,2014-11-21T17:14:29.292Z,1488,0,9
1423,Level: Defense of Plainswoods Leather Boots,2014-11-21T14:31:20.094Z,2014-11-21T17:14:22.088Z,845,0,7
1412,I laughed as this worked in Lowly Kithmen,2014-11-21T04:01:47.878Z,2014-11-21T04:01:47.975Z,1635,0,9
1376,Coinucopia level,2014-11-19T08:13:54.537Z,2014-11-21T03:09:15.458Z,1729,0,9
1397,Completed back to back but Ogre Encampment still locked,2014-11-20T16:33:39.259Z,2014-11-20T17:54:12.689Z,1399,0,7
1381,New Level: Coinucopia,2014-11-19T16:51:57.395Z,2014-11-19T16:51:57.481Z,1261,0,1
1355,Munchkin Swarm Javascript Bug,2014-11-15T18:34:24.976Z,2014-11-18T16:20:30.566Z,2862,2,7
1362,Bugs with Flags,2014-11-17T07:01:20.381Z,2014-11-18T00:08:31.699Z,1497,0,1
1364,Python version?,2014-11-17T12:10:11.871Z,2014-11-17T20:06:44.853Z,2162,1,3
1351,Munchkin Swamp Cannot code in Python,2014-11-15T02:01:54.482Z,2014-11-15T16:19:43.514Z,803,0,7
1320,"Codecombat will not let me play level ""Back to back""",2014-11-12T11:48:06.945Z,2014-11-15T02:52:43.380Z,3099,0,9
781,Greed: Reverse Code,2014-05-23T23:53:27.563Z,2014-11-15T02:33:50.343Z,1159,3,9
75,Missing most UI elements,2013-11-08T00:16:35.064Z,2013-11-21T04:07:27.188Z,1598,0,7
1308,Game has to have you press retry,2014-11-10T18:13:40.390Z,2014-11-14T15:48:40.355Z,774,0,7
1328,Level: Shield Rush,2014-11-12T20:20:22.474Z,2014-11-14T15:45:27.002Z,1294,0,1
1333,Default loop code,2014-11-13T07:46:51.715Z,2014-11-13T07:46:51.803Z,1016,0,7
1324,"Stuck in the dungeon after ""The raised sword""",2014-11-12T16:30:02.150Z,2014-11-12T19:30:17.416Z,1149,0,9
1314,Can not select LUA,2014-11-11T18:32:39.927Z,2014-11-12T07:03:32.993Z,854,0,7
1309,"I can buy anything, no cost",2014-11-10T18:34:23.335Z,2014-11-11T23:25:43.957Z,678,0,7
1297,Level : Danger! Minefield (old levels) problem with detonate,2014-11-07T18:09:32.283Z,2014-11-11T22:25:48.387Z,866,0,7
1306,Problem the game does not start,2014-11-10T13:08:45.523Z,2014-11-10T15:11:06.537Z,665,0,9
1290,CodeCombat in an educational setting,2014-11-06T16:56:59.945Z,2014-11-08T20:20:39.397Z,663,0,9
1293,Level: The Final Kithmaze,2014-11-06T20:15:35.965Z,2014-11-08T20:15:45.104Z,2590,0,7
1288,"Help!Why can't I pass the level ""Drink me""",2014-11-06T14:33:39.221Z,2014-11-06T15:39:50.033Z,794,0,1
1286,"Noob JS question: if condition in ""emphasis on aim""",2014-11-06T12:28:29.974Z,2014-11-06T15:36:04.108Z,748,0,9
1273,Level: Kounter Kithwise,2014-11-05T18:00:48.694Z,2014-11-06T15:33:58.943Z,1000,0,1
1275,Level: Descending Further,2014-11-05T18:03:12.034Z,2014-11-06T10:46:31.128Z,1127,0,1
1282,GUI Bug - Builder's Hammer Description,2014-11-06T00:11:56.782Z,2014-11-06T03:25:39.455Z,1072,0,8
1246,Levels keep re-locking,2014-10-31T00:14:38.442Z,2014-11-05T18:46:56.473Z,1226,0,7
1266,Giving players a reason to return to levels,2014-11-03T07:26:07.182Z,2014-11-05T12:21:39.786Z,1463,0,2
1269,Is there a help/solution-option in the game?,2014-11-03T17:35:17.228Z,2014-11-04T08:19:43.216Z,2860,0,9
1265,Advance as a beginner,2014-11-02T11:23:26.130Z,2014-11-03T00:26:18.927Z,630,0,9
723,Dungeon Arena: Failed to Rank,2014-05-20T19:03:48.964Z,2014-11-02T09:08:29.544Z,2481,0,7
1260,New User Here: Locked after 3rd level of Forest Campaign,2014-10-31T22:04:34.789Z,2014-11-01T00:52:56.745Z,818,0,9
1256,Where can i find the Hipchat logs,2014-10-31T19:36:01.580Z,2014-11-01T00:51:46.798Z,1265,0,3
1242,Bug On Thornbush Farm with firefox and JavaScript,2014-10-30T21:22:12.848Z,2014-10-30T22:02:14.264Z,1637,0,8
1230,Level: Kithgard Gates,2014-10-29T00:54:10.573Z,2014-10-29T00:54:10.648Z,1760,0,1
1227,New Sight problem,2014-10-28T18:20:38.985Z,2014-10-28T19:09:40.392Z,966,1,8
1206,Using two say commands for two different types,2014-10-20T07:15:17.072Z,2014-10-27T23:14:55.723Z,1199,0,9
1216,Level: Defence of plainswood,2014-10-24T08:22:15.389Z,2014-10-24T21:03:09.428Z,2935,0,7
1214,Where is the beginning of the code?,2014-10-23T18:22:36.195Z,2014-10-23T19:52:07.538Z,813,0,1
1209,Just curious why my portrait automatically uploaded?,2014-10-21T08:01:05.075Z,2014-10-22T20:34:17.281Z,681,0,7
623,Commanding your troops,2014-04-04T15:21:39.369Z,2014-10-20T01:06:31.223Z,3873,2,6
1198,Problem with .pos on Gold Rush,2014-10-17T21:21:37.260Z,2014-10-19T20:43:24.638Z,1658,0,9
34,Level: The Right Route,2013-10-29T16:39:15.474Z,2014-10-19T20:12:23.949Z,3030,0,1
1171,I cant start the last chapter -> begining games javascript,2014-10-09T18:58:55.919Z,2014-10-19T16:33:36.259Z,1400,0,1
1195,Don't know how to make tharin attack certain things in Dungeon Arena,2014-10-16T20:00:57.417Z,2014-10-17T22:02:29.311Z,1376,0,9
1194,Code resetted (Sky-Span),2014-10-16T18:55:34.038Z,2014-10-16T20:38:13.034Z,624,0,7
1193,Unexpected token on python sort method,2014-10-16T15:14:10.907Z,2014-10-16T20:30:22.568Z,2330,0,9
1192,Instructions not shown,2014-10-16T14:26:36.878Z,2014-10-16T20:29:13.271Z,535,0,7
1190,Bug in my instansiation of New Sight,2014-10-16T03:19:39.070Z,2014-10-16T20:28:50.757Z,628,0,7
1188,"Break The Prison, Python",2014-10-14T11:56:11.749Z,2014-10-16T19:28:57.685Z,2665,1,9
1055,Error saving LevelSession: 500 Internal Server Error,2014-08-16T17:02:03.392Z,2014-10-15T03:53:05.757Z,1034,0,7
1138,Replying to nick in Build Order? help for noobs,2014-09-29T19:39:16.095Z,2014-10-15T03:31:36.572Z,1260,0,9
1184,"Where Next, Total Noob, but eager to learn",2014-10-13T12:09:01.405Z,2014-10-15T00:07:11.746Z,823,1,9
1187,Sky Span code lost,2014-10-13T19:54:42.341Z,2014-10-14T14:46:28.114Z,755,0,9
1182,Level : New Sight,2014-10-13T07:13:18.974Z,2014-10-13T17:31:27.426Z,769,0,1
1175,Cannot submit code (Sky-Span),2014-10-10T03:31:24.940Z,2014-10-11T06:19:02.090Z,1067,0,7
1165,"How to pass the level where hero have been ""navigate maze"" javaScript lenguage",2014-10-07T15:16:17.610Z,2014-10-08T18:29:28.682Z,1408,0,1
1120,Some of the keyboard shortcuts do not seem to work,2014-09-19T19:44:33.689Z,2014-10-06T21:07:04.865Z,871,0,9
1145,All the levels are locked?,2014-10-01T18:28:44.346Z,2014-10-06T15:20:22.885Z,1200,0,7
1158,How to unlock the next level?,2014-10-05T18:15:50.445Z,2014-10-05T21:46:43.762Z,1745,0,7
1151,Error: Beginner Campaign - A Bolt In the Dark,2014-10-03T02:27:54.511Z,2014-10-03T16:50:09.700Z,880,4,7
1150,Disable Sounds in the Beginner Campaign,2014-10-03T01:24:17.600Z,2014-10-03T09:07:39.111Z,616,0,9
1142,Levels Relocked,2014-10-01T16:20:05.167Z,2014-10-02T21:23:14.445Z,654,0,9
1135,Level: A Bolt in the Dark,2014-09-29T00:53:27.103Z,2014-10-02T04:59:50.437Z,949,2,1
673,Level: Find the Spy,2014-04-25T20:49:22.390Z,2014-09-30T17:32:26.032Z,2922,0,1
1134,Sky Span new Heroes,2014-09-26T14:21:15.309Z,2014-09-26T16:38:57.020Z,950,0,9
250,Level: Taunt The Guards,2014-01-19T01:32:21.327Z,2014-09-26T02:33:36.523Z,6714,0,7
1112,Build Order? help for noobs,2014-09-10T21:04:09.796Z,2014-09-25T23:09:54.016Z,1604,0,9
1126,I don't see any characters in the game,2014-09-24T06:16:18.962Z,2014-09-25T06:45:14.827Z,1232,0,7
143,Level Gridmancer : share your best score,2014-01-02T23:11:39.072Z,2014-09-23T10:19:10.964Z,3725,1,1
1107,Criss-Cross bugs and competition experience,2014-09-09T14:23:53.468Z,2014-09-19T20:34:24.185Z,948,0,9
1093,Criss Cross debugger bugs while coding,2014-08-31T18:25:06.133Z,2014-09-13T16:14:40.820Z,2922,0,7
1113,JS pass by reference?,2014-09-11T19:13:14.759Z,2014-09-12T16:48:24.408Z,1252,0,7
1105,Disable enemy this.debug() and debug objects?,2014-09-08T19:49:17.700Z,2014-09-12T09:10:26.146Z,2073,0,9
1109,Commanding to defend,2014-09-09T22:41:31.735Z,2014-09-11T20:14:17.914Z,978,0,9
1071,Python giving missing `this` keyword error,2014-08-21T18:11:20.584Z,2014-09-11T15:34:05.973Z,1689,0,7
1108,Help for noobs (mainly me),2014-09-09T21:12:32.740Z,2014-09-10T20:29:14.493Z,1041,1,9
1081,Criss Cross code not run on second turn of each round,2014-08-25T21:40:32.870Z,2014-09-08T16:16:59.638Z,1317,0,7
1100,User Agent sniffing and Code Combat API,2014-09-06T00:07:07.952Z,2014-09-07T19:34:23.324Z,1599,0,9
1097,Criss Cross Code lost,2014-09-02T04:12:23.872Z,2014-09-04T16:44:11.403Z,1387,0,9
1082,Javascript indexOf not working with neighbors,2014-08-26T05:09:20.346Z,2014-09-04T16:32:23.826Z,1144,0,7
1080,Need to reset my submission for Humans on criss-cross,2014-08-24T17:54:32.565Z,2014-09-04T16:26:38.707Z,850,1,7
1092,How to submit bug/exploit privatly,2014-08-31T09:56:36.207Z,2014-09-03T16:23:00.603Z,1315,2,7
1095,Criss-Cross level load exception,2014-09-01T18:52:38.014Z,2014-09-03T16:18:51.220Z,1536,0,7
1052,Best way to run a small tournament?,2014-08-13T14:27:01.674Z,2014-09-03T00:57:10.343Z,1424,1,6
1075,What is the ExecutionLimitExceededError?,2014-08-22T15:41:33.091Z,2014-08-31T12:10:21.046Z,952,0,9
964,BrawlWood - Shrunken Ogre Gold Rush (Fix this please!),2014-06-29T21:54:50.114Z,2014-08-27T18:32:08.283Z,2421,3,7
1069,Question about using of github,2014-08-21T16:32:51.492Z,2014-08-25T03:31:20.203Z,1002,0,1
1077,JS Push stripping last elements of pushed arrays,2014-08-23T16:28:31.308Z,2014-08-24T05:41:51.814Z,1157,0,7
303,Error on the site,2014-01-31T14:21:13.566Z,2014-01-31T14:21:13.672Z,1179,0,8
1050,Website does not work,2014-08-13T05:02:28.991Z,2014-08-22T05:02:35.568Z,2662,0,8
1070,Can the Python interpretor support Docstrings?,2014-08-21T17:14:13.460Z,2014-08-21T22:24:25.885Z,743,0,7
1061,How its even possible (bug or cheating),2014-08-19T21:56:56.690Z,2014-08-21T19:48:07.902Z,3346,0,7
1057,Loss of my code,2014-08-18T00:31:09.695Z,2014-08-18T21:41:00.187Z,877,1,9
1053,"Gridmancer. Is it real to see ""comleted"" at the level?",2014-08-14T00:23:35.729Z,2014-08-15T19:19:10.716Z,695,0,7
1047,Dungerous Arena. Missing code,2014-08-11T09:23:42.738Z,2014-08-11T19:23:12.525Z,773,0,7
1030,Aether.js:2503 not responding,2014-07-28T15:12:22.093Z,2014-08-11T19:18:39.093Z,915,0,7
800,Greed: Getting different outcome than written in ladder for my code when viewing the match,2014-05-25T22:42:48.238Z,2014-08-09T21:34:05.685Z,3276,3,7
1034,Level: Steering the Steers,2014-07-31T15:18:57.260Z,2014-08-09T18:25:09.753Z,1846,0,1
676,Level: Gold Rush,2014-04-25T21:11:42.080Z,2014-08-05T07:34:35.750Z,3606,1,1
1008,New Level: Advanced Fighting Techniques,2014-07-15T19:19:20.557Z,2014-07-28T23:25:42.145Z,2343,1,2
1023,Ogres of Hanoi : Ho my god!,2014-07-21T20:52:04.106Z,2014-07-23T22:40:49.761Z,1119,2,9
494,Bubble Sort Level Broken?,2014-03-16T19:08:54.743Z,2014-07-21T22:28:54.672Z,3717,1,7
1020,Dungeon Arena Help,2014-07-20T15:56:35.487Z,2014-07-21T11:34:50.142Z,1504,0,9
1018,Code for the in game function,2014-07-19T20:48:06.050Z,2014-07-21T10:38:28.902Z,1018,0,9
1014,Remove function in array (possible bug?),2014-07-16T22:02:40.298Z,2014-07-21T10:03:33.108Z,1451,0,7
1015,Pop() function in python,2014-07-17T19:53:09.418Z,2014-07-21T05:22:27.315Z,5731,0,7
1009,Help Redesign Dungeon Arena,2014-07-16T04:04:35.097Z,2014-07-21T05:16:32.600Z,794,0,1
1017,Terrify ability,2014-07-18T19:13:22.764Z,2014-07-20T09:31:10.986Z,579,0,9
1012,Combat.Cleaves Component Issues,2014-07-16T13:34:09.623Z,2014-07-16T16:31:13.808Z,1136,0,3
992,Level: Marching Orders,2014-07-10T17:06:09.057Z,2014-07-14T14:39:26.147Z,2213,2,1
1004,First Level Bug,2014-07-13T08:05:40.759Z,2014-07-14T05:06:26.200Z,2631,1,8
1002,Feature Request: Data Export/Import Options,2014-07-13T02:49:08.340Z,2014-07-14T03:34:57.897Z,977,0,9
1001,Dedicated Simulator,2014-07-12T19:54:25.039Z,2014-07-14T03:25:24.557Z,1833,1,3
1005,Blog post about my Greed coin collection strategy,2014-07-13T16:42:33.425Z,2014-07-14T02:59:56.385Z,1339,2,9
999,Creating a new Component,2014-07-12T10:20:39.621Z,2014-07-13T17:30:26.383Z,1173,0,3
690,Trying to access pos.z in gold rush crashes tab,2014-05-03T17:43:17.968Z,2014-07-13T14:19:39.663Z,1631,0,9
940,Level 3 Taunt the guards,2014-06-23T03:19:11.335Z,2014-07-11T16:07:13.392Z,1238,0,7
994,[BUG] Object property access,2014-07-10T18:27:55.488Z,2014-07-11T00:30:55.078Z,677,0,7
996,Skipping scripts,2014-07-10T19:11:09.356Z,2014-07-10T23:23:18.196Z,724,0,9
961,Terrify changes target but Stomp does not,2014-06-28T18:17:40.397Z,2014-07-10T18:59:02.407Z,767,0,9
989,How to target enemy/friend/ingore target?,2014-07-09T08:13:43.925Z,2014-07-10T17:26:25.194Z,4591,2,4
980,Multiple attack types,2014-07-06T17:55:40.269Z,2014-07-10T00:25:00.966Z,1422,0,2
969,Problems with Level Editor,2014-07-03T03:43:41.654Z,2014-07-09T23:04:03.069Z,1472,1,2
949,Level: Guide Everyone Home,2014-06-25T20:03:55.969Z,2014-07-09T22:48:19.048Z,2201,0,1
985,Compiler / Parser for new Language,2014-07-07T15:31:29.022Z,2014-07-09T04:29:56.269Z,1381,9,3
973,Super noob trying Gold Rush -- warm up -- as ogre,2014-07-04T20:15:40.268Z,2014-07-08T22:49:35.082Z,1050,0,9
978,How do I run un-transpiled code on the simulator (or how do I transpile it)?,2014-07-05T19:07:39.818Z,2014-07-08T22:43:50.807Z,1145,0,3
